Unnamed: 0,Unnamed: 0.1,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity,bridges
5243,5243,Unknown,200,200,70,8000,2,8.47e+48,0.2,130.4,268,5,135.2036,139.1779,0.169825,1,8521.3633,9129,10053,23257,2,1,2,1,1,1126.5821,9129,16,28,0,5,0,0,0,13,0,0,1,8,7,0,0,0,1,21802,23233,11,0,10818,0,0,4328,18661,3558,21762,16,6,1,1,1,8850.0381,9129,9435,20868,3,1,3,1,1,8672.2234,9129,9434,20861,2,1,2,1,1,8547.8414,9129,9742,21200,2,1,2,1,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1126.5821,40000,0.0021875,964
3484,3484,Unknown,150,150,30,5625,1,9.31e+20,0.25,94.23333333,212,22,103.0086,86.8,0.1019111,1,1145.3807,2827,2889,6206,1,1,1,0,1,312.6605,2827,7,14,0,1,0,0,0,7,0,0,0,3,4,0,0,0,1,3585,3700,4,0,1323,0,0,435,2806,585,3340,6,3,1,0,1,1190.7658,2827,2889,6206,1,1,1,0,1,1212.5839,2827,2889,6206,1,1,1,0,1,1171.5466,2827,2889,6206,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,312.6605,22500,0.001777777777777778,1106
1357,1357,Unknown,90,90,55,2025,1,2.780000000000001e+38,0.25,62.50909091,119,5,62.94935,59.01039,0.2397531,0,300000.0,-2,19295,50671,4,1,4,8,0,300000.0,-2,803,961,27,35,0,0,0,127,0,0,75,88,57,0,0,0,3,1582990,771400,8551,0,3895610,0,0,907477,630630,69088,742116,484,47,3,8,1,20645.828,3452,4524,9033,9,1,9,14,0,300000.0,-2,3889,7989,5,1,5,12,1,80549.0549,3452,141863,100632,4,1,4,14,Basic-CBS/(A*/SIC)+ID Runtime,1,20645.828,8100,0.009053497942386829,376
5819,5819,Unknown,8,8,3,9,1,125.0,0.140625,4.0,5,3,2.0,4.0,0.234375,1,2.0029,12,12,32,1,1,1,0,1,0.5068,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.39899999999999997,12,12,32,1,1,1,0,1,0.3903,12,12,32,1,1,1,0,1,1.9488,12,12,32,1,1,1,0,ICTS 3E +ID Runtime,1,0.3903,64,0.054545454545454536,1
99,99,Unknown,60,60,85,180,0,2.5800000000000005e+59,0.05,38.23529412,94,1,40.55048,38.30753,0.5319444999999999,0,300000.0,-2,9225,25987,5,1,5,3,0,300000.0,-2,1460,1654,8,55,0,0,0,765,0,0,14,82,161,0,0,0,3,1494072,1618937,31254,0,3397229,0,0,4324,1004776,293215,1471559,1174,42,3,2,1,12850.2142,3257,4012,10271,7,1,7,7,1,29068.5752,3257,3978,10576,5,1,5,7,0,300000.0,-2,7153,12424,5,1,5,3,Basic-CBS/(A*/SIC)+ID Runtime,1,12850.2142,3600,0.024853801169590642,2
4222,4222,Unknown,170,170,70,7225,1,8.47e+48,0.25,119.77142859999998,313,13,116.0789,115.8487,0.18332179999999998,1,14718.2378,8386,11655,24606,2,1,2,2,1,41172.6914,8386,369,457,0,22,0,0,0,9,0,0,0,51,58,0,0,0,3,475631,409776,382,0,547840,0,0,7198,309341,61216,388721,288,28,3,2,1,14796.6171,8386,9171,18853,2,1,2,2,1,15073.3744,8386,9176,18861,2,1,2,2,1,14868.3037,8386,10822,20099,2,1,2,2,A*+OD+ID Runtime,1,14718.2378,28900,0.0032295271049596307,1330
4322,4322,Unknown,180,180,65,0,2,2.71e+45,0.0,111.0,253,17,110.6844,112.5837,0.2006481,1,12899.1565,7215,7662,22407,1,1,1,0,1,549.3996,7215,7,14,0,1,0,0,0,7,0,0,0,1,6,0,0,0,1,4470,6116,2,0,2749,0,0,2659,4342,939,4470,6,5,1,0,1,13285.4831,7215,7662,22407,1,1,1,0,1,12776.1461,7215,7662,22407,1,1,1,0,1,12976.1311,7215,7662,22407,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,549.3996,32400,0.002006172839506173,0
2451,2451,Unknown,120,120,10,4320,0,9765625.0,0.3,100.0,211,26,67.69091,87.72726999999998,0.05784722,1,146.2413,1000,1000,1937,1,1,1,0,1,2.433699995,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,201.7208,1000,1000,1937,1,1,1,0,1,157.5906,1000,1000,1937,1,1,1,0,1,163.8229,1000,1000,1937,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,2.433699995,14400,0.000992063492063492,1116
1507,1507,Unknown,100,100,50,500,1,8.88e+34,0.05,75.34,146,7,64.28784,69.04471,0.2962,1,2582.5914,3769,6312,16033,2,1,2,2,0,300000.0,-2,244,315,0,16,0,0,0,243,0,0,0,16,71,0,0,0,2,1489138,1487724,5252,0,3388083,0,0,28047,1146998,226130,1422549,179,49,2,0,1,2384.2406,3769,4057,10959,2,1,2,2,1,2531.1381,3769,4062,10967,2,1,2,2,1,2438.6527,3769,5580,12096,2,1,2,2,Basic-CBS/(A*/SIC)+ID Runtime,1,2384.2406,10000,0.005263157894736842,7
2208,2208,Unknown,120,120,30,720,0,9.31e+20,0.05,78.4,229,14,77.2086,73.47097,0.14520829999999998,1,961.7485,2352,2453,6741,1,1,1,0,1,281.2459,2352,5,9,0,2,0,0,0,5,0,0,0,2,3,0,0,0,1,3847,4767,0,0,2518,0,0,2640,3669,596,3847,4,2,1,0,1,957.2047,2352,2453,6741,1,1,1,0,1,933.558,2352,2453,6741,1,1,1,0,1,988.0941,2352,2453,6741,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,281.2459,14400,0.0021929824561403508,6
5352,5352,Unknown,200,200,85,12000,0,2.5800000000000005e+59,0.3,138.5882353,338,3,136.6539,138.1042,0.171675,0,300000.0,-2,478968,1316644,5,1,5,14,0,300000.0,-2,2508,2742,40,70,0,0,0,31,0,0,93,158,93,0,0,0,4,5128165,4207045,39068,0,10200894,0,0,12482,2927444,597184,4026536,1668,48,4,12,1,40577.9979,11798,13555,26262,15,1,15,18,1,26575.6239,11798,13425,26049,5,1,5,18,1,84611.1128,11798,296018,247689,5,1,5,18,ICTS 3E +ID Runtime,1,26575.6239,40000,0.0030357142857142857,3183
3663,3663,Unknown,160,160,75,1280,0,2.65e+52,0.05,104.7333333,224,27,102.4435,106.7256,0.2507031,1,21885.167,7855,27447,83753,2,1,2,0,1,768.4359,7855,9,15,0,4,0,0,0,9,0,0,0,4,5,0,0,0,1,15586,17118,18,0,12291,0,0,8820,14601,1559,15586,9,3,1,0,1,19392.4572,7855,9772,25315,2,1,2,0,1,17577.6136,7855,9773,25314,2,1,2,0,1,20805.405,7855,18511,34229,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,768.4359,25600,0.0030838815789473685,25
2546,2546,Unknown,130,130,80,0,2,8.270000000000002e+55,0.0,79.8125,199,8,81.60679,83.56203000000002,0.3094675,1,9797.2029,6385,7063,20521,1,1,1,0,1,705.6431,6385,14,24,0,5,0,0,0,14,0,0,0,5,9,0,0,0,1,6992,9063,12,0,4797,0,0,1797,6585,1060,6992,14,7,1,0,1,10118.6844,6385,7063,20521,1,1,1,0,1,10478.4217,6385,7063,20521,1,1,1,0,1,9709.0981,6385,7063,20521,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,705.6431,16900,0.004733727810650889,0
868,868,Unknown,80,80,5,960,1,3125.0,0.15,64.4,108,16,39.6,34.4,0.05015625,1,16.5406,322,322,796,1,1,1,0,1,1.238299966,322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36.66010004,322,322,796,1,1,1,0,1,18.98269999,322,322,796,1,1,1,0,1,19.72299999,322,322,796,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.238299966,6400,0.0009191176470588236,69
4514,4514,Unknown,180,180,45,6480,2,2.84e+31,0.2,121.44444440000001,297,16,119.37,127.1865,0.1261728,1,6493.2437,5465,5728,12684,1,1,1,0,1,1394.9327,5465,11,19,0,4,0,0,0,11,0,0,0,5,6,0,0,0,1,15365,16400,3,0,7619,0,0,6155,13216,2513,15365,10,1,1,0,1,6579.7843,5465,5728,12684,1,1,1,0,1,6598.436,5465,5728,12684,1,1,1,0,1,6309.1825,5465,5728,12684,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1394.9327,32400,0.001736111111111111,856
945,945,Unknown,80,80,50,1280,0,8.88e+34,0.2,58.22,127,11,52.06196,55.76471,0.28375,1,3652.7562,2912,4539,11613,2,1,2,1,1,1645.5142,2912,51,67,13,4,0,0,0,5,0,0,0,12,20,0,0,0,2,16375,18659,19,0,9907,0,0,964,13213,3323,16130,39,3,2,1,1,6603.8839,2912,3345,7392,2,1,2,1,1,3622.9186,2912,3215,7125,2,1,2,1,1,3533.9265,2912,3922,7917,2,1,2,1,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1645.5142,6400,0.009765625,195
2825,2825,Unknown,130,130,35,5070,2,2.91e+24,0.3,94.34285714,179,1,82.19682,91.87778,0.1498225,1,2093.1673,3306,6965,14594,2,1,2,4,1,8775.1739,3306,127,172,0,20,0,0,0,0,0,0,0,34,30,0,0,0,2,87299,74317,20,0,80819,0,0,1560,55178,9631,67379,58,18,2,4,1,1911.507,3306,3432,6796,2,1,2,4,1,1974.2336,3306,3440,6808,2,1,2,4,1,2045.4356,3306,6223,8573,2,1,2,4,Basic-CBS/(A*/SIC)+ID Runtime,1,1911.507,16900,0.002958579881656805,1335
3292,3292,Unknown,150,150,50,1125,1,8.88e+34,0.05,92.88,242,16,99.42588,95.93568,0.1796,1,5788.2473,4646,11749,30700,2,1,2,2,1,19146.5137,4646,47,63,0,16,0,0,0,2,0,0,0,16,15,0,0,0,2,188208,132122,687,0,311008,0,0,8673,115112,9011,127104,28,6,2,2,1,7239.6601,4646,6273,15929,3,1,3,2,1,7523.058000000001,4646,6273,15930,2,1,2,2,1,5707.6737,4646,10898,18744,2,1,2,2,EPEA*+ID Runtime,1,5707.6737,22500,0.0023391812865497076,9
741,741,Unknown,80,80,50,0,0,8.88e+34,0.0,49.86,122,3,46.26274,48.27451,0.3201562,1,1763.0032,2495,7098,22153,2,1,2,2,1,117575.0227,2495,117,144,16,19,0,0,0,2,0,0,0,25,36,0,0,0,2,722037,426836,5322,0,2606770,0,0,152185,349122,23892,393372,71,10,2,2,0,300000.0,-2,2962,8391,2,1,2,0,1,1376.8108,2495,2968,8397,2,1,2,2,1,1347.6138,2495,5017,10460,2,1,2,2,EPEA*+ID Runtime,1,1347.6138,6400,0.0078125,0
2354,2354,Unknown,120,120,15,2880,2,30517578125.0,0.2,71.6,148,6,72.41666,62.51667,0.07152778,1,310.7146,1076,2494,5503,2,1,2,2,1,130.1635,1076,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2088,1402,0,0,1261,0,0,564,1205,65,1383,0,0,1,2,1,482.2639,1076,1140,2509,3,1,3,2,1,234.0877,1076,1139,2502,2,1,2,2,1,264.9426,1076,2045,3189,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,130.1635,14400,0.0013020833333333333,351
2787,2787,Unknown,130,130,60,4225,0,8.670000000000001e+41,0.25,90.15,184,13,92.40273,91.27979,0.20414200000000002,1,22261.242000000002,5416,41312,97007,3,1,3,7,0,300000.0,-2,420,501,10,28,0,0,0,3,0,0,17,80,22,0,0,0,3,1426314,704605,5900,0,4718876,0,0,428679,564460,63149,682843,276,17,3,5,1,12361.2858,5416,5746,11794,7,1,7,7,1,10043.9362,5416,5731,11799,3,1,3,7,1,20435.0209,5416,24767,24104,3,1,3,7,ICTS 3E +ID Runtime,1,10043.9362,16900,0.004733727810650889,827
2875,2875,Unknown,140,140,35,0,1,2.91e+24,0.0,77.22857143,202,14,76.68889,87.40952,0.1319388,1,60312.7391,2704,117310,357959,2,1,2,1,1,242275.88,2704,30,33,10,5,0,0,0,1,0,0,0,5,12,0,0,0,2,1009361,879760,10972,0,3022266,0,0,325323,807117,44328,860135,15,10,2,1,0,300000.0,-2,5352,13389,2,1,2,0,1,6021.5366,2704,5355,13392,2,1,2,1,1,10343.6104,2704,60743,68830,2,1,2,1,ICTS 3E +ID Runtime,1,6021.5366,19600,0.0017857142857142854,0
2293,2293,Unknown,120,120,85,1440,1,2.5800000000000005e+59,0.1,83.01176471,191,7,82.3119,83.12066,0.3225694000000001,1,71551.7664,7059,166467,333160,2,1,2,3,0,300000.0,-2,215,275,8,66,0,0,0,214,0,0,0,87,47,0,0,0,3,1883975,1825923,52252,0,3873200,0,0,52877,1318588,285023,1661215,172,20,3,0,0,300000.0,-2,12156,26856,2,1,2,0,1,92961.6379,7059,12166,26870,2,1,2,3,1,35834.9964,7059,113725,104855,2,1,2,3,EPEA*+ID Runtime,1,35834.9964,14400,0.0065586419753086425,53
3497,3497,Unknown,150,150,50,5625,2,8.88e+34,0.25,111.76,225,7,99.59765,111.8016,0.1640444,1,12510.2878,5595,26296,72482,3,1,3,7,0,300000.0,-2,119,149,20,3,0,0,0,5,0,0,35,14,4,0,0,0,3,767483,483091,2087,0,2860609,0,0,684549,384607,44262,469330,24,4,3,7,1,38653.5957,5595,6899,13942,11,1,11,7,1,11024.8522,5595,6572,13334,3,1,3,7,1,11053.044,5595,16273,22844,3,1,3,7,ICTS 3E +ID Runtime,1,11024.8522,22500,0.002962962962962963,1084
4320,4320,Unknown,180,180,65,0,0,2.71e+45,0.0,117.4307692,304,9,123.8965,116.5212,0.21141970000000002,1,16917.2253,7633,8084,23738,1,1,1,0,1,447.983,7633,9,14,0,5,0,0,0,9,0,0,0,5,4,0,0,0,1,1899,3759,1,0,38,0,0,38,1896,960,1899,8,3,1,0,1,16908.7556,7633,8084,23738,1,1,1,0,1,16732.8131,7633,8084,23738,1,1,1,0,1,16852.4714,7633,8084,23738,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,447.983,32400,0.002006172839506173,0
4667,4667,Unknown,190,190,45,0,2,2.84e+31,0.0,116.2222222,230,20,117.9324,122.6203,0.1309141,1,2251.8851,5230,5230,15731,1,1,1,0,1,300.6226,5230,5,9,0,2,0,0,0,5,0,0,0,2,3,0,0,0,1,4407,5392,0,0,3399,0,0,3423,4373,331,4407,4,2,1,0,1,2292.555,5230,5230,15731,1,1,1,0,1,2326.1448,5230,5230,15731,1,1,1,0,1,2429.0194,5230,5230,15731,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,300.6226,36100,0.0012465373961218836,0
5534,5534,kiva_0,24,55,15,714,6,30517578125.0,0.5409090999999999,32.73333333,65,12,27.01667,24.96667,0.25,1,80.6525,491,547,843,1,1,1,0,1,36.0003,491,4,7,0,2,0,0,0,4,0,0,0,4,0,0,0,0,1,375,397,0,0,29,0,0,121,323,32,359,3,0,1,0,1,66.8751,491,547,843,1,1,1,0,1,74.642,491,547,843,1,1,1,0,1,65.3403,491,547,843,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,36.0003,1320,0.02475247524752476,0
1895,1895,Unknown,110,110,15,1210,2,30517578125.0,0.1,74.4,149,25,66.0,61.4,0.08413223,1,259.617,1116,1116,2860,1,1,1,0,1,4.3397000430000015,1116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,289.7577,1116,1116,2860,1,1,1,0,1,289.8153,1116,1116,2860,1,1,1,0,1,273.1159,1116,1116,2860,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,4.3397000430000015,12100,0.0013774104683195593,49
460,460,Unknown,70,70,5,490,1,3125.0,0.1,52.6,111,17,40.66667,34.66667,0.054489800000000005,1,19.62759998,263,263,671,1,1,1,0,1,1.167300016,263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,41.83939999,263,263,671,1,1,1,0,1,20.285,263,263,671,1,1,1,0,1,19.35140002,263,263,671,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.167300016,4900,0.0011337868480725626,23
4723,4723,Unknown,190,190,55,1805,1,2.780000000000001e+38,0.05,145.4545455,329,11,122.0468,130.4273,0.1869252,1,11190.7099,8001,39444,120616,2,1,2,1,1,237466.4557,8001,72,96,9,11,0,0,0,5,0,0,0,13,30,0,0,0,2,2245438,2180008,5379,0,5472090,0,0,107875,1611168,358483,2010358,42,18,2,1,0,300000.0,-2,8430,22956,2,1,2,0,1,7281.0403,8001,8433,22959,2,1,2,1,1,6449.4038,8001,23387,37994,2,1,2,1,EPEA*+ID Runtime,1,6449.4038,36100,0.001603732322495991,19
4249,4249,Unknown,170,170,30,8670,1,9.31e+20,0.3,121.5,274,25,119.5204,129.5527,0.09896193,1,2542.8596,3648,10454,27692,3,1,3,3,1,684.8902,3648,15,30,0,1,0,0,0,2,0,0,9,4,2,0,0,0,1,14151,12152,12,0,6141,0,0,782,10005,1456,11319,4,0,1,3,1,2274.8497,3648,4042,7862,3,1,3,3,1,2081.3849,3648,4044,7855,3,1,3,3,1,2080.6808,3648,7078,10777,3,1,3,3,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,684.8902,28900,0.0014829461196243206,2339
849,849,Unknown,80,80,60,640,0,8.670000000000001e+41,0.1,50.8,107,9,52.590709999999994,51.88033,0.338125,1,4632.7185,3050,5910,16980,2,1,2,2,0,300000.0,-2,123,161,14,3,0,0,0,7,0,0,0,7,48,0,0,0,2,1370609,508443,8143,0,4758421,0,0,1039823,435217,22673,496087,87,16,2,1,0,300000.0,-2,3522,8747,2,1,2,0,1,4020.4429,3050,3528,8753,2,1,2,2,1,4438.7079,3050,4706,9944,2,1,2,2,ICTS 3E +ID Runtime,1,4020.4429,6400,0.010416666666666666,32
4844,4844,Unknown,190,190,85,5415,2,2.5800000000000005e+59,0.15,121.61176470000001,277,17,122.6036,127.8796,0.2108587,1,24875.0256,10337,11537,26680,1,1,1,0,1,1454.4473,10337,20,33,0,8,0,0,0,20,0,0,0,11,9,0,0,0,1,18753,20833,6,0,10310,0,0,3517,16368,2996,18493,20,6,1,0,1,23547.689,10337,11537,26680,1,1,1,0,1,23474.1494,10337,11537,26680,1,1,1,0,1,22607.7459,10337,11537,26680,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1454.4473,36100,0.002770083102493075,460
4962,4962,Unknown,190,190,30,10830,0,9.31e+20,0.3,113.46666670000002,244,18,115.8667,128.0301,0.07955679,1,915.4677,3406,4422,9600,2,1,2,2,1,145.3772,3406,5,10,0,1,0,0,0,2,0,0,3,1,1,0,0,0,1,2778,2653,0,0,994,0,0,458,2194,342,2417,2,1,1,2,1,1400.5941,3406,3426,6865,3,1,3,2,1,997.7539,3406,3425,6858,2,1,2,2,1,959.8143,3406,4030,7403,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,145.3772,36100,0.001187178472497032,2947
2621,2621,Unknown,130,130,35,1690,2,2.91e+24,0.1,88.54285714,155,17,89.74286,74.09841,0.14763310000000002,1,2320.9875,3102,12063,35749,2,1,2,3,1,89610.7455,3102,145,161,34,0,0,0,0,2,0,0,10,1,38,0,0,0,2,646322,632322,2819,0,1255776,0,0,29640,467275,115138,604666,68,18,2,3,0,300000.0,-2,3333,8303,2,1,2,0,1,7076.529,3102,3341,8313,2,1,2,3,1,1882.6919,3102,7879,12753,2,1,2,3,EPEA*+ID Runtime,1,1882.6919,16900,0.0023011176857330702,72
5888,5888,Unknown,8,8,10,9,0,9765625.0,0.140625,4.5,8,2,3.981818,4.654545,0.484375,1,2307.8271,52,24384,65673,5,1,5,7,1,4158.6246,52,150,188,14,12,0,0,0,0,0,0,36,25,2,0,0,0,5,38060,28211,934,0,141480,0,0,3997,15602,781,24420,30,0,5,7,1,190.8614,52,494,892,8,1,8,7,1,128.0922,52,349,1541,5,1,5,7,1,2277.9295,52,9393,5991,5,1,5,7,ICTS 3E +ID Runtime,1,128.0922,64,0.18181818181818185,0
5863,5863,Unknown,8,8,7,9,5,78125.0,0.140625,5.714285714,9,2,4.071429,4.428571,0.53125,1,0.8191,40,40,109,1,1,1,0,1,5.194,40,4,7,0,2,0,0,0,4,0,0,0,4,0,0,0,0,1,52,69,2,0,7,0,0,2,40,4,52,4,1,1,0,1,2.0525,40,40,109,1,1,1,0,1,1.9326,40,40,109,1,1,1,0,1,1.8895,40,40,109,1,1,1,0,A*+OD+ID Runtime,1,0.8191,64,0.12727272727272726,0
4651,4651,Unknown,190,190,20,0,1,95400000000000.0,0.0,126.35,247,39,117.6571,109.8048,0.06919668,1,534.4942,2527,2527,7504,1,1,1,0,1,36.24309999,2527,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,404,612,0,0,181,0,0,195,364,76,404,2,0,1,0,1,517.0708,2527,2527,7504,1,1,1,0,1,493.3851,2527,2527,7504,1,1,1,0,1,514.2419,2527,2527,7504,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,36.24309999,36100,0.000554016620498615,0
3043,3043,Unknown,140,140,60,2940,1,8.670000000000001e+41,0.15,94.8,213,9,94.21311,87.48087,0.2162755,1,8277.3247,5690,6873,16518,2,1,2,2,1,3973.3915,5690,46,78,0,5,0,0,0,7,0,0,10,22,4,0,0,0,2,37171,35400,4,0,24157,0,0,4593,27345,5201,31575,25,3,2,2,1,6908.3691,5690,6127,14319,2,1,2,2,1,7987.7788,5690,6129,14319,2,1,2,2,1,8015.6933,5690,6612,14714,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,3973.3915,19600,0.003601440576230492,265
4105,4105,Unknown,170,170,45,4335,1,2.84e+31,0.15,119.0222222,268,22,116.6879,96.80193,0.1487197,1,11442.4396,5357,64254,180556,2,1,2,1,1,150261.2625,5357,51,67,8,6,0,0,0,2,0,0,0,8,21,0,0,0,2,1591651,1473103,11471,0,3129633,0,0,105983,1094838,301201,1427907,34,7,2,1,0,300000.0,-2,6030,13819,2,1,2,0,1,22788.105,5357,6033,13822,2,1,2,1,1,6076.601,5357,38499,45351,2,1,2,1,EPEA*+ID Runtime,1,6076.601,28900,0.0018318746183594546,352
5614,5614,Unknown,8,8,6,0,6,15625.0,0.0,5.0,7,2,4.380952,4.095238,0.5,1,5.5246,30,31,88,1,1,1,0,1,0.0614,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.4552,30,31,88,1,1,1,0,1,2.273,30,31,88,1,1,1,0,1,1.3619999999999999,30,31,88,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.0614,64,0.09375,0
