A*+OD+ID Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,Basic-CBS/(A*/SIC)+ID Runtime,ICTS 3E +ID Runtime,EPEA*+ID Runtime,Y Runtime,GridSize,NumOfObstacles,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,NumOfAgents,ObstacleDensity,PointsAtSPRatio,Sparsity,bridges
9860.3157,556.5695,5161.3409999999985,4405.1625,4431.8523,556.5695,40000,2000,119.9058824,261,9,125.4911,130.60299999999998,85,0.05,0.20625,0.0022368421052631573,34
7214.1447,300000.0,7316.7884,7023.847,7186.1535,7023.847,40000,2000,122.8470588,239,15,128.1406,123.7352,85,0.05,0.214425,0.0022368421052631573,19
15299.8814,300000.0,300000.0,15131.9126,14945.6328,14945.6328,40000,2000,133.6823529,307,23,128.0492,133.8479,85,0.05,0.22075,0.0022368421052631573,28
73.98229998,10.19800001,82.52770001,73.20349997,81.88989997,10.19800001,40000,4000,177.2,321,65,86.13333,117.2,5,0.1,0.020875,0.00013888888888888892,162
48.52359998,10.06349999,66.62059999,54.75690001,55.55140001,10.06349999,40000,4000,142.2,242,64,117.2,55.6,5,0.1,0.017475,0.00013888888888888892,131
22.30720001,9.609499991,36.08959997,30.63309997,35.80479997,9.609499991,40000,4000,103.2,161,34,81.06667,116.8,5,0.1,0.012975,0.00013888888888888892,169
178.6525,10.71739995,171.852,191.2534,174.5222,10.71739995,40000,4000,153.4,238,84,115.8727,118.6364,10,0.1,0.03805,0.00027777777777777783,120
180.1184,4.835500002,168.1873,173.2432,173.3803,4.835500002,40000,4000,126.9,241,44,99.43636,102.9455,10,0.1,0.031275,0.00027777777777777783,163
231.5574,23.84259999,239.2316,237.4027,230.8625,23.84259999,40000,4000,164.9,317,52,111.9636,104.3455,10,0.1,0.040475,0.00027777777777777783,171
351.8568,16.31870002,383.6056,322.603,319.2270000000001,16.31870002,40000,4000,112.0,294,24,114.9167,123.8833,15,0.1,0.041725,0.0004166666666666667,160
329.1296,11.34320003,310.9242,300.8443,305.5725999,11.34320003,40000,4000,132.2,252,44,126.0,123.0333,15,0.1,0.049025,0.0004166666666666667,146
330.6575,21.18419999,317.0898,303.7148,311.2079,21.18419999,40000,4000,115.06666670000001,274,22,111.4667,107.45,15,0.1,0.042375,0.0004166666666666667,172
736.1266,121.738,652.5668,676.8982,659.9362,121.738,40000,4000,151.1,299,61,131.6667,129.0,20,0.1,0.069975,0.0005555555555555557,134
1007.684,438.0257,1050.2371,1336.4776,1043.7116,438.0257,40000,4000,159.0,322,73,118.9095,137.8048,20,0.1,0.071975,0.0005555555555555557,136
625.9029,69.14069998,617.5463,614.2238,611.0231,69.14069998,40000,4000,144.15,283,14,114.7571,134.6667,20,0.1,0.069175,0.0005555555555555557,166
836.3810000000003,106.7719,821.5435,814.5388,817.0456,106.7719,40000,4000,128.44,276,17,133.0892,115.3969,25,0.1,0.073775,0.0006944444444444446,142
1040.0996,80.28289998,1025.4805,1022.8841,1011.8269,80.28289998,40000,4000,133.96,295,26,119.4338,139.36,25,0.1,0.0752,0.0006944444444444446,147
993.8749,37.31479996,975.0328,975.4335,996.9639999999999,37.31479996,40000,4000,131.4,314,22,126.8554,104.6708,25,0.1,0.073325,0.0006944444444444446,146
1949.8521,570.6388,2020.404,2158.3289999999997,1998.5617,570.6388,40000,4000,151.06666669999996,290,6,134.8473,143.4925,30,0.1,0.097925,0.0008333333333333334,158
1336.9924,873.7436,1407.6816,1361.9072,1364.1563,873.7436,40000,4000,144.1,302,43,119.2237,131.5269,30,0.1,0.092675,0.0008333333333333334,147
1089.9928,71.80919999,1158.9713,1146.3223,1142.4949,71.80919999,40000,4000,127.03333329999998,278,17,125.7161,136.871,30,0.1,0.08565,0.0008333333333333334,146
1738.6473,157.515,1801.9004,1759.3442,1775.9327,157.515,40000,4000,111.2571429,275,16,117.6381,118.8762,35,0.1,0.0859,0.0009722222222222224,176
1031.1956,112.6936,1094.5725,1104.5005,1088.0183,112.6936,40000,4000,134.68571430000003,297,23,122.8254,121.9524,35,0.1,0.105125,0.0009722222222222224,165
752.965,94.26210004,803.8512,805.8899,802.2438,94.26210004,40000,4000,130.2571429,299,21,126.1238,128.6635,35,0.1,0.0992,0.0009722222222222224,157
1748.0968,398.9469,1793.6283,1909.6779,1872.8323,398.9469,40000,4000,125.45,262,22,123.9317,125.8878,40,0.1,0.113675,0.0011111111111111113,129
2575.3132,697.1364,2618.4195,2718.8709999999996,2676.3571,697.1364,40000,4000,154.825,320,21,136.5732,131.4768,40,0.1,0.13235,0.0011111111111111113,175
1942.6372,57.01459998,2033.3007,1953.3685,1957.4971,57.01459998,40000,4000,122.975,291,15,122.8415,126.5793,40,0.1,0.10475,0.0011111111111111113,150
21994.522,169162.5405,300000.0,5357.3155,6565.4214,5357.3155,40000,4000,128.3111111,298,12,134.3903,134.3672,45,0.1,0.125775,0.00125,158
3888.0847,606.4463,3981.539,3979.4456,4149.3389,606.4463,40000,4000,139.0888889,301,12,137.0841,128.6898,45,0.1,0.1315,0.00125,151
3651.3724,2700.9441,3461.1138,3466.3828,3552.9935,2700.9441,40000,4000,124.9111111,273,11,134.2841,122.8522,45,0.1,0.1169,0.00125,165
16255.2642,902.1935,12626.3528,12236.1028,12936.4002,902.1935,40000,4000,137.7,317,12,129.0345,133.5561,50,0.1,0.144975,0.0013888888888888892,184
3291.2497,266.4891,3384.3639,3380.8901,3671.6658,266.4891,40000,4000,121.5,323,16,127.7616,124.8918,50,0.1,0.13075,0.0013888888888888892,147
4253.5779,238.20040010000002,4401.6453,4324.0199,4392.8085,238.20040010000002,40000,4000,141.16,320,24,124.7482,123.2125,50,0.1,0.149525,0.0013888888888888892,166
8207.7669,8893.6518,21754.267000000003,8459.0272,7948.4291,7948.4291,40000,4000,131.2363636,293,25,119.4338,122.426,55,0.1,0.141375,0.0015277777777777779,158
4918.3562,694.712,5185.8288,5023.4835,4998.9834,694.712,40000,4000,139.2545455,273,33,123.1714,124.5532,55,0.1,0.15475,0.0015277777777777779,200
5644.3466,405.1796,5615.4386,5681.0688,5666.8384,405.1796,40000,4000,131.5636364,268,11,124.139,130.1818,55,0.1,0.149025,0.0015277777777777779,136
3875.3451,608.5147,4035.173,3984.7201,3996.4035,608.5147,40000,4000,131.75,248,26,131.518,131.2639,60,0.1,0.16055,0.0016666666666666668,152
6630.1597,1198.7444,6451.1019,6724.0014,6563.99,1198.7444,40000,4000,132.3166667,257,21,131.1158,128.8836,60,0.1,0.162075,0.0016666666666666668,159
10918.8006,999.8615,11086.7537,11354.2913,10867.0908,999.8615,40000,4000,132.5833333,323,7,136.6836,124.212,60,0.1,0.1728,0.0016666666666666668,151
9949.372,2041.0405,14268.1614,9926.0064,9936.0905,2041.0405,40000,4000,126.6923077,298,18,129.1161,137.7529,65,0.1,0.170725,0.0018055555555555555,162
7590.694,684.8145,7305.6544,7841.5678,7479.5767,684.8145,40000,4000,129.8307692,244,35,129.38,129.6681,65,0.1,0.169075,0.0018055555555555555,135
8346.0439,1590.4048,8717.4991,8469.2985,8584.7879,1590.4048,40000,4000,144.1846154,319,30,129.186,136.5697,65,0.1,0.185725,0.0018055555555555555,134
8331.8983,868.4224,8682.9851,8744.1935,8708.953000000001,868.4224,40000,4000,128.62857140000003,298,17,124.9843,130.1199,70,0.1,0.179575,0.0019444444444444448,162
4606.2753,1446.9769,300000.0,10268.1152,10561.8855,1446.9769,40000,4000,140.62857140000003,322,25,133.8604,129.6664,70,0.1,0.2014,0.0019444444444444448,162
20668.4726,300000.0,300000.0,15240.7179,15333.1662,15240.7179,40000,4000,132.1,278,1,133.4736,133.7421,70,0.1,0.1831,0.0019444444444444448,159
6397.2905,1004.9819,6561.8441,6585.1785,6469.9425,1004.9819,40000,4000,126.81333329999998,284,13,124.5818,134.4365,75,0.1,0.185675,0.0020833333333333333,163
28301.3964,791.0782,28953.5658,28741.188,28522.4782,791.0782,40000,4000,146.94666669999995,335,39,136.1698,132.9502,75,0.1,0.20935,0.0020833333333333333,149
17337.9749,1239.755,8948.5432,7920.5897,7964.4580000000005,1239.755,40000,4000,119.22666670000001,258,7,135.4821,130.7249,75,0.1,0.182425,0.0020833333333333333,126
36198.3089,300000.0,300000.0,18998.7723,22311.0699,18998.7723,40000,4000,133.9125,302,21,128.6522,129.671,80,0.1,0.2011,0.0022222222222222227,145
14649.2558,1518.2769,15083.4946,15344.2713,15389.0439,1518.2769,40000,4000,132.525,330,16,134.4306,128.7182,80,0.1,0.19425,0.0022222222222222227,146
16409.5414,860.2985,16730.1285,16676.2395,16891.2679,860.2985,40000,4000,117.3875,294,4,131.084,129.517,80,0.1,0.1941,0.0022222222222222227,117
14575.6692,300000.0,33074.0985,32934.51,33912.5917,14575.6692,40000,4000,145.4941176,298,21,131.3549,132.6375,85,0.1,0.22065,0.002361111111111111,160
30360.9522,300000.0,300000.0,28530.8302,28150.2068,28150.2068,40000,4000,137.38823530000002,297,21,129.3231,126.4482,85,0.1,0.220625,0.002361111111111111,160
40078.9864,300000.0,300000.0,33455.404,34293.1343,33455.404,40000,4000,140.1764706,305,3,135.1863,131.9852,85,0.1,0.2208,0.002361111111111111,154
56.89230001,9.272500037999999,56.29540002,55.9278,56.8434,9.272500037999999,40000,6000,143.0,228,57,67.33334,107.6,5,0.15,0.017875,0.00014705882352941178,467
29.17919999,9.031199992000001,45.22720003,34.50389999,36.55839998,9.031199992000001,40000,6000,105.4,208,59,105.8667,79.46667,5,0.15,0.01325,0.00014705882352941178,454
21.6451,8.9551,42.4533,34.5323,37.34020001,8.9551,40000,6000,113.0,149,69,107.0667,100.2667,5,0.15,0.01425,0.00014705882352941178,465
120.8905,9.256200016000001,133.0923,138.6111,252.2907,9.256200016000001,40000,6000,125.4,207,27,100.9091,92.0,10,0.15,0.030475,0.0002941176470588235,420
205.7866,15.7561,217.5538,217.0274,211.8105,15.7561,40000,6000,140.2,327,43,130.9818,118.1818,10,0.15,0.034875,0.0002941176470588235,496
247.3682,17.47720003,228.6189,324.4771,271.2351,17.47720003,40000,6000,120.3,242,0,98.34545,89.18182,10,0.15,0.030075,0.0002941176470588235,438
305.3972,11.4975,293.4077,278.4292,297.6153,11.4975,40000,6000,145.4666667,217,20,118.7,125.7167,15,0.15,0.05245,0.00044117647058823536,493
195.954,22.99040002,207.78099999999998,201.96099999999998,201.7797,22.99040002,40000,6000,108.8,171,46,126.3,128.7,15,0.15,0.03735,0.00044117647058823536,443
353.5632,43.02170002,342.3898,333.8938,340.2635,43.02170002,40000,6000,129.46666670000002,271,28,112.0667,108.8833,15,0.15,0.043925,0.00044117647058823536,493
277.6118,188.4456,216806.3622,862.6183,661.105,188.4456,40000,6000,130.55,289,42,127.5762,107.8286,20,0.15,0.05945,0.000588235294117647,490
812.6511,17.70610005,628.7815,780.5688,693.0737,17.70610005,40000,6000,127.05,286,23,118.2619,135.7809,20,0.15,0.060125,0.000588235294117647,447
951.4996001000001,24.54210001,963.5738,967.7649,817.6664,24.54210001,40000,6000,142.35,345,14,125.2857,133.8524,20,0.15,0.068425,0.000588235294117647,466
948.1038,30.32080001,1007.9365,1051.415,995.6453,30.32080001,40000,6000,138.6,264,23,114.9785,124.3446,25,0.15,0.07935,0.0007352941176470588,478
933.7023,91.09909999,1052.2478,986.921,1015.0136,91.09909999,40000,6000,139.24,263,40,121.4031,117.2246,25,0.15,0.077925,0.0007352941176470588,508
842.8181,152.7097,853.701,841.9832,844.5712,152.7097,40000,6000,119.48,227,36,106.3262,125.8585,25,0.15,0.0678,0.0007352941176470588,428
1174.3369,321.0711,1189.0806,1195.1626,1220.2832,321.0711,40000,6000,121.5,230,21,129.6946,126.6559,30,0.15,0.0838,0.0008823529411764707,421
1341.6206,331.9265,1201.6556,1233.413,1216.78,331.9265,40000,6000,139.6333333,270,17,132.6925,115.7957,30,0.15,0.0873,0.0008823529411764707,494
883.7588,182.8889,980.4063,940.9018,924.3929,182.8889,40000,6000,120.4,225,5,119.0022,121.6516,30,0.15,0.079625,0.0008823529411764707,438
4089.4907,888.8648,4113.3328,4190.4469,4204.9244,888.8648,40000,6000,143.6571429,286,22,123.8413,127.7206,35,0.15,0.1022,0.0010294117647058824,508
1918.2187,717.5305,2158.4885,1996.0420000000001,1916.1111,717.5305,40000,6000,131.8857143,277,21,131.2825,136.4444,35,0.15,0.104475,0.0010294117647058824,488
2365.91,344.7338,2439.4135,2426.284,2456.3714,344.7338,40000,6000,130.0571429,343,2,126.781,129.6413,35,0.15,0.092875,0.0010294117647058824,510
32649.0739,300000.0,300000.0,7391.1818,12533.0236,7391.1818,40000,6000,146.1,292,30,130.1915,127.3622,40,0.15,0.1233,0.001176470588235294,437
2964.9898,515.5465,3064.1455,3006.8897,3012.4221,515.5465,40000,6000,123.275,268,27,123.6037,130.7049,40,0.15,0.106075,0.001176470588235294,443
1980.8848,629.3162,2186.6699,2290.9033,2047.1951,629.3162,40000,6000,120.05,263,27,128.7,128.239,40,0.15,0.104225,0.001176470588235294,490
8575.9724,70135.3871,6042.6821,8192.9021,6505.0197,6042.6821,40000,6000,133.2888889,310,20,137.0705,123.5981,45,0.15,0.125175,0.0013235294117647054,504
2102.1327,162.03199990000005,2199.5649,2220.1885,2186.7854,162.03199990000005,40000,6000,110.73333329999998,283,22,131.4357,123.3894,45,0.15,0.109975,0.0013235294117647054,409
2531.52,165.2004,2625.1609,2602.2115,2627.8964,165.2004,40000,6000,130.0888889,304,24,126.9063,139.0029,45,0.15,0.125,0.0013235294117647054,414
5187.8873,2636.0692,5712.0506,5433.3137,5268.8654,2636.0692,40000,6000,133.48,272,12,131.3012,121.34200000000001,50,0.15,0.1273,0.0014705882352941176,454
1387.2275,136.558,1446.3548,1500.0172,1455.2803,136.558,40000,6000,123.38,315,34,126.5945,126.3067,50,0.15,0.12455,0.0014705882352941176,455
300000.0,300000.0,39366.692,300000.0,300000.0,39366.692,40000,6000,120.8,273,5,130.7757,129.0031,50,0.15,0.131175,0.0014705882352941176,441
3862.6620000000003,1210.4813,50620.1864,4229.4883,4277.6681,1210.4813,40000,6000,116.6363636,302,11,117.3909,125.9493,55,0.15,0.125125,0.0016176470588235294,459
163863.6767,583.2391,8992.1122,86898.0641,75331.6604,583.2391,40000,6000,130.0181818,291,3,130.3338,126.7403,55,0.15,0.146075,0.0016176470588235294,446
6496.7227,373.0561,6679.9637,6638.2878,6564.096,373.0561,40000,6000,122.6,294,24,125.5442,121.2091,55,0.15,0.133875,0.0016176470588235294,445
3787.4649,160720.4545,8457.0402,9883.6204,9016.9825,3787.4649,40000,6000,127.96666670000002,280,23,123.4415,138.6721,60,0.15,0.1505,0.0017647058823529415,413
11294.2893,300000.0,12547.6262,11382.5155,11258.1275,11258.1275,40000,6000,127.8,262,39,127.0279,126.229,60,0.15,0.153725,0.0017647058823529415,455
4506.0419,557.6048,4437.731,4380.041,4572.2269,557.6048,40000,6000,121.91666670000001,294,22,129.371,123.7268,60,0.15,0.146425,0.0017647058823529415,435
10092.2293,21120.6145,300000.0,8329.2326,8497.7425,8329.2326,40000,6000,124.9384615,268,4,133.9767,129.0331,65,0.15,0.161325,0.001911764705882353,480
7055.4393,291.2871,7309.0986,7217.7199,7047.5591,291.2871,40000,6000,126.7692308,257,10,125.8527,128.6872,65,0.15,0.16535,0.001911764705882353,447
9956.4728,2641.8368,10794.3077,9443.3629,9229.2206,2641.8368,40000,6000,140.9538462,310,30,132.5492,133.6979,65,0.15,0.1714,0.001911764705882353,483
5967.3382,575.7375,5938.0151,8106.438,13217.4248,575.7375,40000,6000,131.2142857,325,2,136.6374,134.42700000000002,70,0.15,0.17235,0.002058823529411765,456
11369.9511,580.2826,11533.572,11466.6662,12087.6689,580.2826,40000,6000,124.2142857,287,12,125.9014,129.9565,70,0.15,0.171425,0.002058823529411765,472
7521.5961,1470.0785,7435.6767,7355.1323,7578.1303,1470.0785,40000,6000,131.67142859999998,307,9,125.86200000000001,128.2696,70,0.15,0.170125,0.002058823529411765,473
8994.2331,1138.6813,8891.1165,8572.4856,9108.3113,1138.6813,40000,6000,137.1733333,322,2,135.8077,134.513,75,0.15,0.180275,0.0022058823529411764,471
13059.8354,1031.5436,13544.3148,13608.9334,13419.0333,1031.5436,40000,6000,132.09333329999998,284,13,130.6477,130.7018,75,0.15,0.187425,0.0022058823529411764,480
13222.7786,8176.9737,14928.2304,14139.6157,13270.918,8176.9737,40000,6000,133.41333329999998,284,24,124.9853,134.3474,75,0.15,0.18295,0.0022058823529411764,474
32372.6617,19785.0202,12008.3538,12127.0039,12111.7117,12008.3538,40000,6000,137.3875,323,26,133.1799,129.6,80,0.15,0.207325,0.002352941176470588,438
17977.5524,58603.4533,17369.0181,17833.0737,17842.939,17369.0181,40000,6000,136.925,355,21,127.9108,137.6954,80,0.15,0.190325,0.002352941176470588,453
25997.6211,300000.0,26197.9236,26423.5787,28093.0518,25997.6211,40000,6000,141.775,354,13,130.1278,138.3062,80,0.15,0.20505,0.002352941176470588,478
19533.9258,300000.0,18917.3724,19193.7774,19097.0579,18917.3724,40000,6000,134.1058824,291,15,127.1776,143.9059,85,0.15,0.21065,0.0025,468
30924.743,2557.7803,37532.7752,30323.1372,20982.459,2557.7803,40000,6000,133.5058824,299,12,138.643,132.9592,85,0.15,0.204,0.0025,499
26253.4373,300000.0,15183.2731,20484.0013,17593.8371,15183.2731,40000,6000,129.3411765,250,11,124.5915,137.3023,85,0.15,0.206025,0.0025,493
45.14490002,9.32949996,56.66640002,58.96000004,59.57620001,9.32949996,40000,8000,140.4,256,65,118.2667,98.66666,5,0.2,0.0175,0.00015625,965
37.14239997,0.953500032,55.801,55.0582,49.78490001,0.953500032,40000,8000,138.0,212,103,100.8,109.8667,5,0.2,0.017375,0.00015625,974
45.8926,8.916700006000001,57.04259998,50.84020001,50.40610003,8.916700006000001,40000,8000,170.6,204,152,89.86667,104.2667,5,0.2,0.021175,0.00015625,1042
102.1805,6.261099993999999,156.2054,122.8995,120.4446,6.261099993999999,40000,8000,118.0,193,41,108.4,89.67273,10,0.2,0.028999999999999998,0.0003125,1056
196.6091,63.60659999,204.7644,204.6717,208.4236,63.60659999,40000,8000,145.4,314,75,118.3818,111.0727,10,0.2,0.034,0.0003125,1036
182.1999,10.27060002,187.7996,192.5817,188.658,10.27060002,40000,8000,144.7,286,56,108.7636,116.1636,10,0.2,0.032525,0.0003125,982
256.8687,2.8217999939999996,253.6692,248.6279,253.41,2.8217999939999996,40000,8000,123.26666670000002,217,10,121.6667,123.6833,15,0.2,0.044575,0.00046875,1093
240.4481,10.40679997,270.3685,235.3101,226.4794,10.40679997,40000,8000,106.4,215,10,117.5333,116.9,15,0.2,0.039275,0.00046875,994
339.5343,2.8456000089999995,329.6843,335.5754,322.9707,2.8456000089999995,40000,8000,137.6,222,31,136.2833,122.85,15,0.2,0.04945,0.00046875,1065
596.1307,97.71869999,585.0767,581.0104,567.7157,97.71869999,40000,8000,124.2,215,33,127.9095,123.5191,20,0.2,0.05265,0.000625,1006
428.5355,97.57059997,412.6617,432.0136001,424.8383,97.57059997,40000,8000,109.4,207,18,110.7857,125.1381,20,0.2,0.05145,0.000625,1011
448.4124,83.13660002,500.0495,447.2933,438.594,83.13660002,40000,8000,117.4,244,17,100.9905,117.0952,20,0.2,0.05255,0.000625,984
660.9219,64.23729998,658.3437,649.9108,655.0380999,64.23729998,40000,8000,128.56,217,44,121.7354,122.8923,25,0.2,0.07275,0.00078125,1012
817.5194,73.89990002,820.0795,820.9081,830.1937,73.89990002,40000,8000,124.4,253,9,121.8462,123.36,25,0.2,0.07175,0.00078125,980
1522.9948,221.0405,1392.8512,919.0216,1286.5797,221.0405,40000,8000,134.64,242,13,124.1046,131.6985,25,0.2,0.078225,0.00078125,987
2107.3216,362.5237,1784.7203,1777.1633,1750.4926,362.5237,40000,8000,130.6666667,270,0,114.4064,117.0,30,0.2,0.08345,0.0009375,946
970.565,43.96739995,975.628,904.9608999,919.8286,43.96739995,40000,8000,130.8333333,222,22,133.6237,129.4538,30,0.2,0.08875,0.0009375,1001
403.5103,94.55409998,438.1945,439.017,454.226,94.55409998,40000,8000,122.46666670000002,256,26,122.9075,133.0925,30,0.2,0.0782,0.0009375,1057
2251.6137,136.6668,2060.2001,2002.3048,2023.5395,136.6668,40000,8000,110.97142859999998,272,3,120.3556,113.8857,35,0.2,0.08245,0.00109375,955
1822.0972,931.4626,2591.738,2124.2276,1838.4027,931.4626,40000,8000,138.6,315,10,144.2794,131.9937,35,0.2,0.104575,0.00109375,1045
2214.9996,640.6419,2342.6384,2259.3296,2304.1994,640.6419,40000,8000,151.62857140000003,289,39,126.2286,133.619,35,0.2,0.109325,0.00109375,967
1750.2627,452.3545,1832.8007,1919.4001,1897.247,452.3545,40000,8000,131.25,254,23,127.0927,125.6732,40,0.2,0.099275,0.00125,1024
2968.0732,651.4269,2765.5921,2957.6841,3097.3129,651.4269,40000,8000,135.0,269,2,128.6159,130.7695,40,0.2,0.114025,0.00125,1010
1940.0963,21.62519997,2018.6387,2063.4468,2008.5645,21.62519997,40000,8000,123.075,290,12,133.6829,133.0817,40,0.2,0.105225,0.00125,1055
7612.4865,568.5931,7742.1777,7694.1662,7786.5365,568.5931,40000,8000,136.9111111,306,17,129.8589,126.1971,45,0.2,0.127625,0.00140625,1018
6985.0644,300000.0,7233.7934,7117.3989,7065.8897,6985.0644,40000,8000,150.62222219999995,339,39,144.4251,130.1198,45,0.2,0.129625,0.00140625,990
3085.3002,323.9268,3199.2669,3216.3143,3186.9484,323.9268,40000,8000,139.5111111,297,28,125.9671,138.1797,45,0.2,0.1218,0.00140625,1025
1477.1889999999999,228.6127,1534.0114,1540.9879999999994,1565.5845,228.6127,40000,8000,140.26,269,6,127.0188,137.0494,50,0.2,0.1328,0.0015625,1039
8972.9236,56815.2125,13152.4343,10639.6962,8266.3705,8266.3705,40000,8000,126.82,345,2,132.6518,120.8824,50,0.2,0.128025,0.0015625,1031
5325.2112,572.2318,5541.9862,5540.6041,5469.448,572.2318,40000,8000,142.08,251,22,132.4918,139.1569,50,0.2,0.1425,0.0015625,1076
8347.3845,1587.1043,10016.8445,8574.9288,8623.546,1587.1043,40000,8000,130.6545455,276,9,130.4584,134.0403,55,0.2,0.14515,0.00171875,1089
10775.5997,300000.0,14139.2086,12866.6662,11364.9998,10775.5997,40000,8000,128.2181818,321,22,126.2558,122.4273,55,0.2,0.13055,0.00171875,978
5107.077,300000.0,5923.7439,5004.0056,4979.1672,4979.1672,40000,8000,136.8545455,282,12,128.3649,138.7623,55,0.2,0.139,0.00171875,1054
8800.2318,138610.0208,8376.9439,8316.5546,8807.2005,8316.5546,40000,8000,133.2666667,327,33,128.9262,136.9503,60,0.2,0.151625,0.001875,1013
6474.1248,661.2936,6679.8380000000025,6551.1735,6560.3377,661.2936,40000,8000,139.15,337,2,136.3596,129.1153,60,0.2,0.15775,0.001875,1015
15276.686000000005,300000.0,13244.0187,15968.9815,14897.8687,13244.0187,40000,8000,141.0,273,12,133.6924,133.9634,60,0.2,0.152275,0.001875,1043
10126.9674,156979.014,9562.0467,8974.3933,9783.118,8974.3933,40000,8000,128.5384615,272,10,135.3809,128.0009,65,0.2,0.158675,0.00203125,984
18053.9083,22029.7122,17719.373,17699.5014,18520.551,17699.5014,40000,8000,135.6615385,311,26,143.8219,133.2541,65,0.2,0.169875,0.00203125,989
28433.0653,300000.0,300000.0,13420.2486,16406.3259,13420.2486,40000,8000,138.3846154,276,16,136.6872,118.5007,65,0.2,0.154225,0.00203125,967
35619.4307,1371.6585,25601.955,15703.2844,21193.0971,1371.6585,40000,8000,128.1142857,291,14,131.3002,128.5461,70,0.2,0.171625,0.0021875,1041
3689.8491,468.2651,3768.2174,3778.8722,3822.5301,468.2651,40000,8000,131.9571429,320,8,135.5948,138.3791,70,0.2,0.169925,0.0021875,947
8521.3633,1126.5821,8850.0381,8672.2234,8547.8414,1126.5821,40000,8000,130.4,268,5,135.2036,139.1779,70,0.2,0.169825,0.0021875,964
13413.0754,300000.0,300000.0,12113.7389,12300.0532,12113.7389,40000,8000,124.37333329999998,315,5,136.3242,127.5523,75,0.2,0.169025,0.00234375,1054
12525.9517,818.0923,12257.9359,12010.2395,12290.5019,818.0923,40000,8000,109.58666670000001,269,12,120.7249,125.3825,75,0.2,0.16055,0.00234375,1030
16387.1599,300000.0,20550.1745,14237.8153,14221.4739,14221.4739,40000,8000,138.56,279,12,135.2351,129.0463,75,0.2,0.18045,0.00234375,1039
30443.96,9735.5256,29625.6723,20070.4004,12715.975,9735.5256,40000,8000,126.95,286,6,140.6531,130.3025,80,0.2,0.1794,0.0025,1009
25381.6685,300000.0,31489.2038,23323.3969,24839.8701,23323.3969,40000,8000,132.1375,329,16,136.3525,121.8769,80,0.2,0.174475,0.0025,1015
19928.6844,300000.0,17859.1059,17917.0413,17690.3593,17690.3593,40000,8000,126.6,339,1,134.0228,132.45,80,0.2,0.187,0.0025,1109
30240.6102,300000.0,32253.5917,31823.853,31753.5603,30240.6102,40000,8000,133.36470590000002,338,21,131.1551,137.513,85,0.2,0.19005,0.00265625,968
25485.0985,300000.0,27746.5325,24650.0305,28248.8361,24650.0305,40000,8000,131.6117647,329,3,133.4151,134.377,85,0.2,0.192625,0.00265625,1077
20880.0513,300000.0,54860.5134,18782.1462,19892.0713,18782.1462,40000,8000,124.3294118,230,0,135.6161,124.8298,85,0.2,0.187225,0.00265625,983
20.05430001,3.6796,15.44,26.39910001,26.21030003,3.6796,40000,10000,84.4,108,51,101.4667,79.86667,5,0.25,0.01055,0.00016666666666666666,1771
41.73699999,9.048900008,51.92660004,55.48710001,54.98579997,9.048900008,40000,10000,138.0,273,74,82.8,122.4,5,0.25,0.017375,0.00016666666666666666,1830
38.27109998,14.65930003,47.93980002,47.50799996,47.01050001,14.65930003,40000,10000,122.2,221,25,100.4,84.93333,5,0.25,0.01495,0.00016666666666666666,1906
146.1317,15.44550002,147.6477,160.0543,156.4688,15.44550002,40000,10000,151.7,215,95,115.7091,97.69091,10,0.25,0.03675,0.0003333333333333333,1812
127.3779,14.8725,148.4514,153.1487,150.4053,14.8725,40000,10000,135.2,231,62,119.4727,106.7091,10,0.25,0.028125,0.0003333333333333333,2031
240.1268,5.877499997999999,220.8757,228.9351,229.5684,5.877499997999999,40000,10000,148.5,263,28,75.2,139.7273,10,0.25,0.035975,0.0003333333333333333,1860
379.3915,49.61319995,402.186,373.0879,380.4536,49.61319995,40000,10000,160.7333333,284,8,119.8,131.5833,15,0.25,0.051975,0.0005,1879
444.2083,117.3873,432.9381,436.6947,447.085,117.3873,40000,10000,148.66666669999995,291,59,108.1,109.2333,15,0.25,0.041025,0.0005,1907
233.8006,8.376900017,235.4595,247.9529,332.4284,8.376900017,40000,10000,111.93333329999999,216,22,125.1167,110.3833,15,0.25,0.03845,0.0005,1905
498.0497,29.91659999,480.6421,491.5801,502.6839,29.91659999,40000,10000,131.9,242,45,138.3619,100.9714,20,0.25,0.057075,0.0006666666666666666,1879
531.5326,139.1846,534.4803,529.5655,528.7425,139.1846,40000,10000,128.9,272,4,127.3667,118.7762,20,0.25,0.060475,0.0006666666666666666,1900
509.7165,12.0855,414.6883,417.0917,423.555,12.0855,40000,10000,124.8,218,44,121.2333,139.9952,20,0.25,0.0608,0.0006666666666666666,1959
871.9148,118.6351,775.2025,755.5289,757.0367,118.6351,40000,10000,131.6,262,1,112.3908,115.8769,25,0.25,0.065975,0.0008333333333333334,1956
849.3444,110.2647,942.3389,846.4528,961.0419,110.2647,40000,10000,123.32,274,18,118.0923,129.8215,25,0.25,0.065425,0.0008333333333333334,1872
